twitter_uid,ght_uid
3300942280,8238801
1326402434,4641668
480150741,534433
1719946664,23907120
5816772,756161
2422196263,3343324
11541752,153717
1549810489,11929272
86728196,5975694
3223254987,6960441
58424942,130733
7506512,203409
2779108447,4090678
210254977,42912
348954706,5073638
14776625,235511
707590671591464960,11024331
4443191,21505
2150685566,1044547
22552500,5774964
325538326,1286880
334042514,6936555
14379548,76441
15421741,234507
11939092,1105284
87113558,9510876
14482172,172863
65737501,85977
83098264,337637
21329983,94246
447687652,975615
2544679362,8494952
505242057,257687
1895953705,2008153
948621541964701698,200745
74195194,330814
11844,61460
8524192,103587
43878466,157247
14588921,92387
8723242,108920
614954646,236992
63389707,140828
14464221,5765387
14663226,337625
2823161675,3800129
143935245,724223
882510602,1386395
82147443,908502
3224365441,7498809
47901673,927217
198586534,7704663
851020987239776258,4266020
8930342,9940
305510879,1823464
50857636,6608015
484675529,3332669
217380773,595579
770460733117173760,7997
12961132,170011
3474859397,289197
429436677,1601782
20479943,9308656
1679,3780
2437017008,5972893
8950642,316426
38912098,47455
15101845,2607526
1001335909,3596250
365855581,3534772
1950981,2438690
486002273,7305417
38457139,105381
150098857,279261
3370936655,10700797
1659887982,1103366
804607,1393021
397998570,2608744
527927570,289847
29441506,148711
3380818013,10269202
50284487,167304
14168063,116578
43186743,163696
18187856,266430
104764516,2600178
919004084,1925984
852287912,3888356
60300118,16776
2301344641,106492
84594803,2389372
141852719,143333
29633814,915270
48151970,220565
46393101,21610
14296436,1010393
113398064,9171122
2730471,2863
385518958,4935207
1455911,5308158
93237386,2172238
222176443,634441
346026614,51565
325782707,5569453
777421783,152462
16221473,7005184
16417363,179913
33152437,27239
70291675,1410083
22668368,213267
2321959032,3751178
767924,133095
153208675,134673
160498815,1260988
61025486,2068990
14196466,532767
2222877248,9195995
895221932,8451663
99170663,1524718
535975399,2215682
82547958,1551428
270146497,1929
48934220,1017626
23793880,3157508
46900602,131561
14749476,99698
13440322,532917
1545538658,542424
357963838,318234
29516060,2619166
252495564,5806287
90870342,2396187
26980246,145362
566743668,1270828
163517193,1723667
374018921,9430829
544170713,3117548
60350073,8836287
2613494108,8281937
139432860,6606584
226092390,7420678
2253832039,1525598
108378822,444617
2614850377,4529001
907401091,963257
286104463,211089
3039564789,1048881
41930609,3667206
373385533,1430102
78576155,6927546
114098678,304084
19640119,129890
18591169,163526
13513932,168456
741929407560966144,30839321
1950157321,123560
882910849,166317
741648316463779840,5034889
148299287,3574874
148205937,216263
109728177,398132
5814192,22576
8453002,2094984
2668822549,8989507
8160132,11271231
18634077,1854609
1008497774810292224,4474258
7132522,31677
234356971,2255479
2436782168,758464
25979682,83902
9044882,108065
11242792,1031987
16683665,211975
2503691280,21200
171128522,1298524
728044010510548992,7644557
77955909,244658
803353340,3843591
18721662,395900
25678303,502688
13050622,59781
165344591,395424
200221836,2881590
281829414,390790
286849512,2798770
2855651,167935
115940540,200199
1941999386,3906518
760303,237077
2914542065,6401211
1932436482,239710
192679212,4751275
7168552,111360
82361085,1386561
18241457,359427
14270593,1395310
76932294,613167
312754616,67703
78419819,304156
106275330,4631860
144529492,2262926
15395254,5798165
159975729,4303019
184541920,1883581
116335621,1237827
3080141067,2254627
316574829,7799
278571044,289037
94878717,420223
51454042,1291288
10886832,14894
14117593,214279
106590533,8760545
7267742,3626
58447942,877183
1592350784,7537198
3677140456,10634312
177143013,1652246
18694833,31788
17546583,100781
27475049,583809
175283272,1073509
49846046,622747
543553838,871745
14697496,90016
523580705,6249044
94088219,77545
27246343,247852
14228226,1981211
978244742,3288524
381418158,4529585
13074042,8189974
543836308,5624915
2271066960,4602961
549745382,1853153
17914737,84402
967145713,1230548
70407371,11165122
19647463,4643668
6067212,232794
85114816,3113342
17816233,1387177
3030113643,1876277
21203038,80593
220731200,7011314
38396909,1947424
807404814,1015351
10921,34542
67341191,10337669
879645194,2124518
380752143,3391473
1938802832,927890
8822972,64229
8685732,2746678
4197002147,1377607
17473931,62875
51305605,531070
1395616548,3085577
268134124,24183
5828262,116553
1209608880,93724
126583231,6508759
14100886,14424
538009308,5112317
26220615,89950
606537750,51936
2321492390,996837
797613853,2835606
129248408,305375
62821846,2497747
1364512261,3234761
13100812,6109468
16132611,153745
45159154,5586103
128837294,3729579
15635729,2836557
96179351,8979
1562531,167564
929968157913096192,4274011
2202298176,2040909
998001392898969605,3033457
765786,2267
71807841,158694
15358616,212853
12665152,596403
56081645,311606
146110875,850058
779741910042894337,822831
362023792,55698
700748176492367872,11428795
344321423,383341
17857364,1660914
22952165,306585
8490922,218056
873979503093088256,1992234
128795793,9530958
6626452,312476
874302061,51776
1091741,827635
18799461,190247
17812807,253696
2569890967,2187175
284911928,282361
206255645,3996687
3383412863,7453656
782178140542144512,308825
223712471,4097071
20321006,654887
27418749,114478
19577241,5869687
43289209,2461906
19089599,359987
86731307,300567
116536946,1035468
2260626740,4034283
72154581,315637
2936487699,42426
2314969518,11259620
2916971756,7227622
108289316,1497923
53081353,821211
18751914,15944
139215961,35476
1020956071,6180518
1142909181214826503,649182
68665624,3326949
805926,33868
12494542,778253
37923336,2453674
113506915,272301
17940587,147385
17443778,2782332
1105777324434378753,1803467
839788038154780675,2530684
3366120191,2132058
12041542,758422
33941337,172934
463860176,289112
96359902,160846
45447171,217343
12121172,160022
728699563641430016,9044571
18959506,340702
6685592,723279
126425000,60217
4956001,46669
893304928797589505,7104820
821013659740684289,9628015
67340686,541413
297856999,615197
21632258,60936
2256606337,234022
15852395,1596000
2369194382,420547
14237533,28770
18276676,3609766
3262834418,3164563
16053131,258941
75453356,312844
551600672,2632784
127775895,1930105
29507557,4377123
400891477,7874863
108263960,27050
869817522,982054
1911092539,4308175
4846354162,6131773
531140790,2917814
414264604,4884102
194515106,113928
130425322,369351
4317339193,30352960
2178047545,947308
17240304,585983
455891521,1451443
232574372,2591975
2178524761,158210
116323157,260374
4659738498,3342965
13585812,50627
413605693,5064952
19888908,439172
456536043,26856
169070986,110421
1059410749,3467540
16404512,858
6402912,6814191
1575840926,2808217
62827877,112332
823057,1838813
2276666316,217250
544264525,2468279
761791,749437
470818728,9220644
37627724,2114881
14579002,3746639
189178575,13869
252652510,3235971
67940134,5033375
193989949,1941608
23102534,69141
2950811,843959
228090123,2510166
2648615992,4260412
106365751,342452
205537425,48551
4850825639,3050477
1395682711,28242
12873362,210832
110971846,3317240
27325593,5589955
16625458,3217660
878839338,100860
1907424084,7165458
231157147,752335
43114499,140031
278052969,9496615
88038771,1063903
2224550888,10621344
3122873357,1400780
167138878,6332343
205759134,110638
158738211,206923
5633692,128147
733686830219022336,10854061
225416704,777221
2705317878,6361344
1131730119586983937,651098
16416919,71282
440262163,279525
621168040,5422375
94668233,137899
1397650080,3853114
19320995,1984196
1487467705,8756592
91237708,71113
3147249406,962590
7283512,133413
221160014,3787100
73978423,51692
18909248,6260145
155947940,1163103
21597424,9731553
2321972258,3677864
43598952,3906768
622150502,6202540
3428951841,9664163
2310718993,3429393
20858043,98440
23506027,73196
132099014,219777
18722878,47111
20444825,652845
17989895,409240
43143271,290489
1421303635,1578055
157361388,3308781
712607382,1254782
1474035512,10601902
507359908,592456
61948290,1002906
16971428,290070
2308432507,992007
2258204430,155956
2438204282,3235982
3135291284,8625956
356922584,217643
9461372,9049
309902107,9064420
115094039,3185844
282619649,1731754
311988866,3771758
69052067,663
16914411,4967084
47317039,2234655
284547815,200313
43436327,1555977
393994670,3192864
55311860,206410
83152858,3094192
745379717650407424,100005
1223519629,2691551
34192368,5970
108580151,4400451
18956424,2012283
3044650935,2085231
222766657,304469
2770087668,1736153
2321170224,258010
2930359358,5003477
16276013,5549
41298335,6539
991850423387439105,31150394
210725332,2015744
14815145,876942
767162132,7524980
399791985,3031890
2883183148,1117646
4556811,35682
27277328,4755811
21698968,456560
15211700,1226998
786491,12821
983375651938988032,3110022
24105586,35502
9771452,586211
597480246,2513050
3243485684,12793839
10316242,33614
2435537881,268445
3064593375,11261951
70842944,11327343
625300943,1221306
1491001,333485
818956530,758385
64175797,228983
2163514692,2036088
162758958,529327
279816002,1356214
53658389,10011858
216392834,192300
705209065,2084341
8506662,398184
54314311,163317
67151309,29370
20247424,461420
183223789,468209
5499222,456806
23013064,68490
361726024,8270100
3253929251,8085939
1888395842,855739
89213711,855555
2726914970,2619487
2178873590,997219
91293850,2630164
158730207,99405
932360294,4637074
79579441,5982807
14190802,64872
227264458,7134842
20954777,3728
70158390,2531374
14550289,2452947
23453366,1119646
837109413211226118,479087
12369552,1942797
764365,985630
736725857838862338,1840051
1126094252,1826307
109352367,3401917
236845613,75165
7792122,30883
28110685,3494424
3385291029,4259068
7549202,7128
1564334750,3386723
14809608,73433
61360605,1789006
70513915,6847
3301460885,2219899
357466076,5177658
39717756,3698901
1503887990,2302105
7857672,107907
2370968624,1041355
532223528,12122138
111132986,219414
2197375387,3876329
44079416,587617
728925188872511488,9643853
85790143,238887
1375498327,169297
19206264,3198913
998592416448991232,4598974
78220434,1786426
2825274794,1217682
316910192,203524
519415409,509000
2498056418,11136571
2630954742,1308022
1031040606628245504,1545583
54172616,1786530
600070852,13137360
16537643,1195900
15348074,285549
42810947,5489194
103001832,3654814
8663932,1465591
14534350,18355
248726491,4301410
155808472,24188
238003678,846868
42672435,449396
261818762,3108502
1072700041985486848,169114
5848522,177539
14520464,87901
611477419,716622
17674377,1861223
17583516,7008
6333412,5668779
514667085,6722191
539589314,4189233
937911823025577986,5844411
47839196,1163
3074674834,2474977
1446834692,1570213
30149833,1425987
121837527,70862
197179358,4276177
16555822,21415
216910281,557890
2488304658,5151702
215735749,1122570
16724503,620881
71221944,1074670
82040841,322472
65285174,6886808
1046240592706097153,8691185
19872718,740900
42373900,2548605
15805918,327736
1347280814,988178
420459914,113325
702171319404724224,401568
243068017,1717696
150185172,6445521
2260115140,796768
14221895,9338432
68914747,32429
194688410,287936
35534481,2439895
607480991,1019306
878228647,1837374
14093238,16784
847761,10482
123402448,4749
217001630,1823673
1023062342,1726919
767241783856291840,1265512
782531544795770880,4976558
415314617,1675098
14314373,23483
3425839234,246098
693253,87326
143809959,6796373
101949539,109756
144853729,117070
14556535,1195707
128853671,265171
3213861,256823
175126602,719175
49569961,469222
18321572,554769
82614469,504245
38553286,847951
255913629,2181907
269118444,1946284
2400365755,3621912
13763372,63497
143756437,4630334
84627690,33228
538915248,1241154
1122568741303279616,1906092
33933797,258886
2339743334,10782027
205061963,449847
126269649,140812
297527028,1468108
360809535,53289
85939687,4028783
2245584079,26632
54030150,99305
87662503,1197927
16179805,14990
703944707181830144,187748
61896074,594457
827540844190244864,2698420
1467471048,1397773
20524530,6489
9483002,1089152
143172921,463126
156246122,5534478
495359210,1998915
1401445656,1952489
728541777540612096,2001597
54207622,241379
16907214,1836379
3304988347,31281017
21194430,1952942
200084823,11091359
16798767,68869
13325382,220508
112190467,4244874
597775030,8104522
37315389,1723884
211625304,2381383
54860563,491608
15105984,1873034
113324165,426892
555573570,2699015
93538794,50207
130926986,182408
327040120,1604270
91361936,3252692
194150933,79744
717536438884114432,6308487
87064402,659011
40584312,3949
3430012300,2368195
714283,1297972
16432259,283563
413803517,763901
17075964,239769
104829190,926245
86714017,459005
19430532,8059291
294188323,2410117
137795722,178323
2770811539,62912
184672356,637313
450073557,325418
24308665,2669562
248764443,2614572
2200269986,11650599
890739871,12050972
15174406,198514
253269500,2610522
2451462439,3099356
17973773,156380
760886820158570496,1677823
953764838148313088,318359
81188451,6018
253053870,182323
1555941,317393
19042012,202417
785209428,1430161
191225223,22578402
4818691126,11193759
258341628,890815
242560017,1207732
143086518,5164656
35009515,770506
36470700,271665
850909986741997568,5972632
26574666,122922
20248731,167370
547609405,1607037
137575942,1410471
289502013,10705270
952784736946212867,6115218
610323,68644
7938342,57696
27869185,7063660
2382876230,8700437
90892052,10501472
19854046,3233851
373682248,4706319
362839481,671124
1599328542,1854615
1006945298,21515
16960753,275064
35527415,10504517
21417898,95481
3132693174,13684275
984430866,3994891
13860292,1116871
18357867,37582
130907873,2479097
14532029,83995
46902840,46403
124647849,98921
79969455,2117669
87559451,784319
171558080,8143865
10098472,117677
106964903,416288
199704390,12715381
63092753,146911
19190224,2023341
69427234,137638
14210166,1235801
127594827,2101129
16435701,2498273
19543646,18432
83811178,2965155
358353411,70327
464934970,126629
897203563,440330
15786077,14080
